HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
J7202,"Injection, factor ix, albumin fusion protein, (recombinant), idelvion, 1 i.u.",Idelvion,"Factor IX Recom,albumin Fusion",51176327.21,8377490.2,1055,86,6.108789863,48508.36702,595073.5722,1,54059876.15,8547084,1101,85,6.324949673,49100.70495,635998.5429,1,60417525.06,9789452,1182,89,6.171696338,51114.65741,678848.5962,1,60797617.07,10282865,1316,83,5.912517287,46198.79717,732501.4105,1,68170317.05,11666219.4,1405,90,5.843394052,48519.79861,757447.9672,0,5.03625,-0.011690999,-0.011042799
J7203,"Injection factor ix, (antihemophilic factor, recombinant), glycopegylated, (rebinyn), 1 iu",Rebinyn,"Factor IX Human Rec,pegylated",2988121.64,698895,78,,4.275494373,38309.2518,,0,3463547.66,771387,83,,4.490025966,41729.48988,,0,2669267.09,525770.2,53,,5.076870256,50363.53,,0,6108348.11,1288008,133,13,4.74247684,45927.4294,469872.9315,0,5316273.58,1065584,132,16,4.989070388,40274.79985,332267.0988,0,4.4885,0.051996785,0.03934163
J7204,"Injection, factor viii, antihemophilic factor (recombinant), (esperoct), glycopegylated-exei, per iu",Esperoct,"FVIII Rec,b-Dom Trunc Peg-Exei",2276598.71,924712,34,,2.461954327,66958.78559,,0,7940905.49,3043150.9,131,12,2.609435336,60617.59916,661742.1242,0,10635811.91,4207314,230,17,2.527933953,46242.66048,625635.9947,0,10244833.9,3697685,224,22,2.770607529,45735.86563,465674.2682,0,5251090.4,1332357,142,,3.941203746,36979.50986,,1,2.13075,0.422505247,0.124830863
J7205,"Injection, factor viii fc fusion protein (recombinant), per iu",Eloctate,"Antihemoph.FVIII Rec,fc Fusion",68572400.29,22717988,1807,144,3.018418721,37948.2016,476197.2242,0,62519533.71,21375729,1754,137,2.924790715,35643.97589,456346.9614,0,52236677.8,19962305,1304,126,2.616765839,40058.80199,414576.8079,0,42302178.82,18012974,1033,114,2.348428351,40950.80234,371071.744,0,22339973.38,8800855.7,564,85,2.538386509,39609.88188,262823.2162,0,2.259,0.080887356,-0.042377004
J7207,"Injection, factor viii, (antihemophilic factor, recombinant), pegylated, 1 i.u.",Adynovate,"Antihemo.FVIII,full Length Peg",35698849.74,11769208,959,74,3.033241467,37225.07794,482416.8884,1,30089063.17,10247826,786,70,2.936141106,38281.25085,429843.7596,1,26490431.7,9138876,612,64,2.89865315,43285.01912,413912.9953,0,18251453.75,7807107,511,60,2.337799873,35717.13063,304190.8958,0,12116144,5645742,380,45,2.146067603,31884.58947,269247.6444,0,2.0405,-0.082013979,-0.082863234
J7208,"Injection, factor viii, (antihemophilic factor, recombinant), pegylated-aucl, (jivi), 1 i.u.",Jivi,"FVIII Rec,b-Dom Delet Peg-Aucl",10249192.76,3183093,225,20,3.219884798,45551.96782,512459.638,1,13254350.86,3979066,321,22,3.331020611,41290.81265,602470.4936,1,18399934.5,5391432,381,34,3.41281027,48293.79134,541174.5441,1,19093342.4,7030042,443,36,2.715964201,43100.09571,530370.6222,0,17427160.04,5862964.1,403,32,2.972414592,43243.5733,544598.7513,0,2.38825,0.094423333,-0.019794212
J7209,"Injection, factor viii, (antihemophilic factor, recombinant), (nuwiq), 1 i.u.",Nuwiq,"Antihemoph.FVIII,hek B-Delete",14072892.83,7262487,317,38,1.937751191,44393.98369,370339.285,0,17804768.39,10443564,468,46,1.704855583,38044.3769,387060.1824,0,15189471.24,8942347,427,46,1.69860007,35572.53218,330205.8965,0,19247328.51,12064625,594,62,1.595352405,32402.90995,310440.7824,0,17836566.07,13363433,539,62,1.334729337,33091.95931,287686.5495,0,1.24975,-0.163363948,-0.088988627
J7210,"Injection, factor viii, (antihemophilic factor, recombinant), (afstyla), 1 i.u.",Afstyla,"Antihem.FVIII,sin-Chn,b-Dm Tru",7254707.33,2660990,194,47,2.7263189,37395.39861,154355.4751,1,5805132.8,2813804,258,29,2.063090677,22500.51473,200176.9931,0,4959393.45,2158885,317,20,2.29720131,15644.77429,247969.6725,0,6065305.34,2312716,318,15,2.622589778,19073.28723,404353.6893,1,5088001.04,1930209,206,13,2.635984518,24699.03418,391384.6954,1,1.454,0.005107448,-0.00838851
J7211,"Injection, factor viii, (antihemophilic factor, recombinant), (kovaltry), 1 i.u.",Kovaltry,"Antihemophil.FVIII,full Length",5216572.49,2976883,206,21,1.752360603,25323.16743,248408.2138,0,5296339,3131592,194,24,1.691260867,27300.7165,220680.7917,0,6180102.59,3423544,238,46,1.805176913,25966.81761,134350.0563,0,13119661.38,7064015,564,91,1.857252764,23261.81096,144172.1031,0,16609293.44,10021005,681,102,1.657447875,24389.56452,162836.2102,0,1.448,-0.107580881,-0.013824748
J7212,"Factor viia (antihemophilic factor, recombinant)-jncw (sevenfact), 1 microgram",Sevenfact,"Coagulation VIIA,recomb-Jncw",,,,,,,,,1161789.23,479000,22,,2.425447244,52808.60136,,0,587057.74,281000,12,,2.089173452,48921.47833,,0,956353.51,495002,27,,1.932019487,35420.50037,,0,1222586.5,576000,37,,2.122546007,33042.87838,,0,2.1875,0.098615217,-0.043492397
J7213,"Injection, coagulation factor ix (recombinant), ixinity, 1 i.u.",IXinity,"Factor IX Human Recomb,thr 148",,,,,,,,,,,,,,,,,,,,,,,,,869759.09,499220,27,,1.742236068,32213.29963,,0,1800503.42,1004214,56,,1.792947937,32151.84679,,0,1.796,0.029107347,0.029107347
J7214,"Injection, factor viii/von willebrand factor complex, recombinant (altuviiio), per factor viii i.u.",Altuviiio,"FVIII Rec,fc-VWF-Xten,bdd-Ehtl",,,,,,,,,,,,,,,,,,,,,,,,,12335846.44,2320893,272,56,5.315129323,45352.37662,220282.9721,0,76700767.87,14772875.1,1812,154,5.192000024,42329.34209,498056.9342,0,4.66375,-0.023165814,-0.023165814
J7308,"Aminolevulinic acid hcl for topical administration, 20%, single unit dosage form (354 mg)",Levulan,Aminolevulinic Acid HCL,36413944.8,94052,83914,58209,387.1682133,433.9436185,625.5724166,0,36088116.98,93589.5,83891,56893,385.6000618,430.1786483,634.3155921,0,37902549.73,97771,87290,60199,387.6665855,434.2141108,629.6209195,0,39915626.51,103880,92924,63865,384.2474635,429.5513162,625.0000236,0,41988895.13,108118,96953,65877,388.3617449,433.0850529,637.3832313,0,395.265,0.010707374,0.000769791
J7312,"Injection, dexamethasone, intravitreal implant, 0.1 mg",Ozurdex,Dexamethasone,50706133.51,257901.4,35157,16240,196.61054,1442.277029,3122.298862,0,51773256.65,262677,35808,16593,197.0985532,1445.857257,3120.186624,0,52772487.05,267591.2,36332,17057,197.2130887,1452.507075,3093.890312,0,50941464.15,257070.4,34875,16266,198.1615314,1460.687144,3131.775738,0,47962971.81,238251.6,32147,15038,201.3122758,1491.989044,3189.45151,0,205.5965,0.015899879,0.005925611
J7313,"Injection, fluocinolone acetonide, intravitreal implant (iluvien), 0.01 mg",Iluvien,Fluocinolone Acetonide,10211071.53,21287,1089,886,479.6857956,9376.557879,11524.91143,0,9494399.9,19659,1011,835,482.954367,9391.097824,11370.5388,0,10877017.8,22400,1134,957,485.5811518,9591.726455,11365.74483,0,10538920.2,21840,1095,926,482.5512912,9624.584658,11381.12333,0,8885136.45,18469,909,792,481.0837863,9774.627558,11218.60663,0,490.643,-0.003041138,0.000727802
J7314,"Injection, fluocinolone acetonide, intravitreal implant (yutiq), 0.01 mg",Yutiq,Fluocinolone Acetonide,4541900.92,9757,534,450,465.5017854,8505.432435,10093.11316,0,6285301.06,12866,693,585,488.520213,9069.698499,10744.10438,0,9370225.25,18380,981,837,509.8055087,9551.707696,11195.01225,0,11403308.65,22044,1166,999,517.2976161,9779.853045,11414.72337,0,13688154.11,26400,1386,1218,518.490686,9876.013066,11238.22177,0,527.79725,0.002306351,0.027318011
J7318,"Hyaluronan or derivative, durolane, for intra-articular injection, 1 mg",Durolane,"Hyaluronate Sodium, Stabilized",42962398.55,2475734,33195,28019,17.35339845,1294.243065,1533.330902,0,58555970.17,3409269,45710,38078,17.17552067,1281.031944,1537.790067,0,52945713.6,3939521.9,51700,44551,13.43962921,1024.095041,1188.429297,0,31071634.63,4786170,62385,52656,6.491962181,498.0625892,590.0872575,0,37834813.55,5831754,75458,62985,6.487724542,501.4022841,600.6956188,0,6.58875,-0.000652752,-0.218053634
J7320,"Hyaluronan or derivitive, genvisc 850, for intra-articular injection, 1 mg",Genvisc 850,Hyaluronate Sodium,113115287.8,6776033,222375,40661,16.69343815,508.6690851,2781.911114,0,156124002.3,9259327.3,302415,53854,16.86126834,516.2574684,2899.023328,0,95524198.07,6433014.5,210063,40171,14.84905686,454.7407115,2377.939261,1,32481552.81,4597153.2,143955,25378,7.065579805,225.6368505,1279.909875,0,20946653.47,3893965,114027,20463,5.379260849,183.6990666,1023.635511,0,5.482,-0.238666748,-0.246567755
J7321,"Hyaluronan or derivative, hyalgan, supartz or visco-3, for intra-articular injection, per dose",Hyalgan*,Hyaluronate Sodium*,21739556.16,273395,210522,48926,79.51702175,103.2650087,444.3354486,0,19241339.01,255800,195512,45056,75.22024633,98.41513058,427.0538665,0,19999729.56,266625,205736,47599,75.01070627,97.21064646,420.1712128,0,23341436.54,317072.5,245977,55005,73.61545558,94.89276046,424.3511779,0,23199986.89,320559,247689,54793,72.37353152,93.66579416,423.4115104,0,73.72975,-0.016870426,-0.023257883
J7322,"Hyaluronan or derivative, hymovis, for intra-articular injection, 1 mg",Hymovis,"Hyaluronate,mod.,non-Crosslink",51543829.82,1642591.4,54010,23878,31.37958096,954.3386377,2158.632625,0,59312371.85,1884919,61613,26440,31.46680141,962.6600206,2243.28184,0,40533685.12,1563051,50716,22693,25.93241367,799.2287468,1786.175698,0,21578904.61,1299533.8,41218,18071,16.60511224,523.5310935,1194.117902,0,30865643.46,1802742.4,57357,24761,17.12149415,538.1321105,1246.542687,0,17.445,0.031097767,-0.140544034
J7323,"Hyaluronan or derivative, euflexxa, for intra-articular injection, per dose",Euflexxa,Hyaluronate Sodium,47533159.41,334756,243780,73846,141.9934502,194.9838355,643.6795413,0,49083316.47,366348,264828,79084,133.9800312,185.3403585,620.647874,0,48828968.1,375443,271500,81582,130.056941,179.8488696,598.5262448,0,48467559.37,384810.2,277582,83513,125.9518572,174.6062762,580.3594575,0,42880243.65,361174,260744,78501,118.7246138,164.4534242,546.2381836,0,121.541,-0.057381,-0.043757343
J7324,"Hyaluronan or derivative, orthovisc, for intra-articular injection, per dose",Orthovisc,Hyaluronate Sodium,42102469.26,315908,234523,66910,133.2744636,179.5238389,629.2403118,0,42012477.34,311266,227906,64123,134.9729085,184.3412518,655.1857733,0,40960246.41,284074,207044,59003,144.1886495,197.833535,694.206166,0,33957982.25,269747,196630,55934,125.8882666,172.6999046,607.1080604,0,31678633.38,255178,185452,52522,124.143278,170.818505,603.1497921,0,126.2275,-0.013861408,-0.017587078
J7325,"Hyaluronan or derivative, synvisc or synvisc-one, for intra-articular injection, 1 mg",Synvisc*,Hylan G-F 20*,63133945.94,5915488.3,130639,81346,10.67265165,483.2702787,776.1161697,0,64832002.15,6141733.6,133725,83641,10.55597757,484.8158695,775.1222744,0,59728789.78,5937449.3,127101,81013,10.05967155,469.9317061,737.2741385,0,56194348.79,6050110.4,125654,81234,9.288152624,447.2149616,691.7589776,0,51791562.01,5866774,122780,78240,8.82794565,421.824092,661.9575922,0,8.9925,-0.04954774,-0.046332837
J7326,"Hyaluronan or derivative, gel-one, for intra-articular injection, per dose",Gel-One,"Hyaluronate Sod, Cross-Linked",121449435.4,107977,83398,70676,1124.771344,1456.263165,1718.397128,0,174958379.2,147126,112562,93574,1189.173764,1554.328985,1869.732823,0,123698904.2,135074,102989,86894,915.7861928,1201.088507,1423.560939,0,58079535.43,114031,85814,71230,509.3311067,676.8072276,815.3802531,0,55331728.81,108535,81251,66870,509.8053974,680.9975115,827.4522029,0,518.78425,0.000931203,-0.179487793
J7327,"Hyaluronan or derivative, monovisc, for intra-articular injection, per dose",Monovisc,"Hyaluronate Sodium, Stabilized",48951069.49,66338.3,50569,42233,737.9005716,968.0054874,1159.071567,0,51788990.64,68760,51839,42828,753.1848552,999.0352947,1209.232059,0,63304448.89,84050,63225,53244,753.1760725,1001.256606,1188.949908,0,65925781.07,94196,71020,58271,699.8787748,928.2706431,1131.365191,0,71092112.31,105114,78963,64480,676.3334314,900.3218255,1102.545166,0,690.23,-0.033642031,-0.021545236
J7328,"Hyaluronan or derivative, gelsyn-3, for intra-articular injection, 0.1 mg",Gelsyn-3,Hyaluronate Sodium,37103447.07,17003429.2,77597,23855,2.182115539,478.1556899,1555.374013,0,40874083.47,18798373,85851,25957,2.174341549,476.1049198,1574.684419,0,32361208.94,16922121.8,77001,23945,1.912361188,420.2699827,1351.480849,0,9765984.66,14009183.6,63527,19514,0.697113047,153.7296686,500.4604212,0,6489410.61,12501776.6,56460,17469,0.519079073,114.9381971,371.4815164,0,0.52875,-0.255387522,-0.301624581
J7329,"Hyaluronan or derivative, trivisc, for intra-articular injection, 1 mg",Trivisc,Hyaluronate Sodium,96236.58,12590,373,106,7.643890389,258.0069169,907.8922642,0,7221233.1,381310,11763,3928,18.93795888,613.8938281,1838.399465,0,43809036.67,3501937.3,112237,35387,12.50994319,390.3261551,1237.998041,0,37644545.58,4213068,127944,39016,8.93518585,294.2267365,964.848923,0,24630761.21,3438414,102403,30465,7.163407667,240.5277307,808.493721,0,7.27075,-0.198292259,-0.016099222
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",Sodium Hyaluronate*,Hyaluronate Sodium*,71047.3,4023,197,87,17.6602784,360.6461929,816.6356322,1,30043.2,2209,66,24,13.60036216,455.2,1251.8,0,8324452.12,387174,15420,5424,21.50054529,539.847738,1534.744122,0,15528737.82,878681,34972,11244,17.67278207,444.0334502,1381.068821,0,6239036.32,606365,23404,7213,10.28924216,266.5799145,864.9710689,0,10.41575,-0.417791601,-0.126331936
J7332,"Hyaluronan or derivative, triluron, for intra-articular injection, 1 mg",Triluron,Hyaluronate Sodium,3883133.76,152838,5713,1890,25.4068606,679.7013408,2054.568127,0,19691637.44,767631,28986,8541,25.65247813,679.3499427,2305.542377,0,16119056.99,814292,31311,9298,19.79518034,514.8049245,1733.604753,0,7362463.56,745410,28758,8491,9.877065722,256.0144502,867.0902791,0,10696581.93,1053668,39186,11208,10.15175741,272.9694771,954.370265,0,10.325,0.027811062,-0.204944298
J7336,"Capsaicin 8% patch, per square centimeter",Qutenza,Capsaicin/Skin Cleanser,238861.41,77919,153,119,3.065509183,1561.185686,2007.23874,0,2275395.68,719941,926,677,3.160530766,2457.230756,3360.99805,0,11137494.75,3489977,3794,2523,3.191280272,2935.554758,4414.385553,0,22106183.76,6887814.6,7038,4262,3.209462659,3140.975243,5186.809892,0,29534286,9095024,9155,5271,3.247301601,3226.027963,5603.165623,0,3.3115,0.011789806,0.014506891
J7340,"Carbidopa 5 mg/levodopa 20 mg enteral suspension, 100 ml",Duopa,Carbidopa/Levodopa,59128734.57,273447,8541,867,216.2347167,6922.928764,68199.23249,0,56144672.48,264478,8172,818,212.2848497,6870.371082,68636.51892,0,50278780.42,238959,7390,776,210.4075612,6803.623873,64792.24281,0,52291875.59,238708,7244,725,219.0620993,7218.646548,72126.72495,0,52870157.75,232564,7043,687,227.3359495,7506.766683,76958.0171,0,231.43225,0.037769428,0.012594756
J7345,"Aminolevulinic acid hcl for topical administration, 10% gel, 10 mg",Ameluz,Aminolevulinic Acid HCL,9217455.63,6265218,32130,22486,1.471210679,286.8800383,409.9197559,0,10718885.51,6918800,35339,23625,1.549240549,303.3160392,453.7094396,0,12034194.5,7633591,38881,26097,1.576478816,309.5135027,461.1332529,0,13853216.14,8523376,43152,28450,1.625320312,321.0330029,486.932026,0,16012798.8,9605896,48458,30905,1.666976074,330.4469603,518.1297136,0,1.70275,0.025629263,0.031724217
J7351,"Injection, bimatoprost, intracameral implant, 1 microgram",Durysta,Bimatoprost,4870998.45,24141,2451,1632,201.7728532,1987.351469,2984.680423,0,21888389.8,107140,10779,6659,204.2970861,2030.651248,3287.038564,0,21215842.71,104636,10480,6495,202.7585411,2024.412472,3266.488485,0,21795946.95,107857,10696,6616,202.081895,2037.76617,3294.429708,0,20702804.67,101774,10009,6292,203.4193868,2068.41889,3290.337678,0,207.66025,0.006618563,0.00203387
J7354,"Cantharidin for topical administration, 0.7%, single unit dose applicator (3.2 mg)",Ycanth,Cantharidin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30374.23,47,27,16,646.2602128,1124.971482,1898.389375,1,715.6685,,
J7402,"Mometasone furoate sinus implant, (sinuva), 10 micrograms",Sinuva,Mometasone Furoate,,,,,,,,,796228.12,76912,459,434,10.35245631,1734.701787,1834.627005,0,622254.88,59158,351,318,10.51852463,1772.805926,1956.776352,0,320065.58,29130,182,166,10.98748987,1758.602088,1928.105904,0,150533.19,13504,68,56,11.14730376,2213.723382,2688.092679,0,11.345,0.014545077,0.024964467
J7500,"Azathioprine, oral, 50 mg",Azasan*,Azathioprine*,1729401.05,2212259,41164,5093,0.781735344,42.01246356,339.5643138,0,3176575.74,1932697,36861,4737,1.643597388,86.17714495,670.5880811,0,5287898.07,1788483,35598,4357,2.95663871,148.5448079,1213.655743,1,5675201.53,1688325,33386,4183,3.361439018,169.9874657,1356.729986,1,2829038.14,1590302,32648,4021,1.778931385,86.65272421,703.5658145,0,2.6415,-0.470782788,0.228216316
J7502,"Cyclosporine, oral, 100 mg",Cyclosporine (J7502)*,Cyclosporine*,3374528.05,1528539,24930,3285,2.207682009,135.3601304,1027.253592,0,2645952.59,1336287,21776,2956,1.980078075,121.507742,895.1125135,0,2660798.76,1246190,20522,2716,2.135146936,129.6559185,979.6755376,0,2349975.94,1145306,18895,2603,2.051832384,124.3702535,902.7952132,0,2435628.32,1083687,17821,2439,2.247538561,136.6718097,998.6175974,0,2.28425,0.095381172,0.004483155
J7503,"Tacrolimus, extended release, (envarsus xr), oral, 0.25 mg",Envarsus Xr,Tacrolimus,84669516.68,62168569,117866,12605,1.361934464,718.3540349,6717.13738,0,102552113,70977599,143032,13838,1.444851819,716.9871987,7410.905695,0,107358458.8,70852500,152680,14434,1.515238825,703.1599348,7437.886853,0,114823107,70959581,162838,15275,1.618148042,705.1370504,7517.061016,0,120049348.3,69892902,170798,15740,1.717618598,702.8732675,7627.023402,0,1.75,0.061471852,0.059723661
J7507,"Tacrolimus, immediate release, oral, 1 mg",Prograf (J7507)*,Tacrolimus*,68352216.33,99369516,800916,85272,0.687859004,85.34255319,801.5786698,0,50266359.93,91343083,746893,79954,0.550302861,67.30061726,628.6909965,0,34850441.14,85243591,721673,75347,0.408833564,48.29118055,462.5325645,0,24298476.36,79772917,693510,72408,0.30459556,35.03695168,335.577234,0,18108781.96,73751328,656209,69185,0.245538385,27.59605851,261.7443371,0,0.24925,-0.193887184,-0.22704361
J7508,"Tacrolimus, extended release, (astagraf xl), oral, 0.1 mg",Astagraf XL,Tacrolimus,5383227.78,11317995,8898,846,0.475634402,604.9930074,6363.153404,0,4208204.54,8699020,7347,711,0.483756163,572.7786226,5918.712433,0,3508022.78,6977005,6689,725,0.502797802,524.4465212,4838.65211,0,3009261.09,5697725,5478,524,0.528151339,549.3357229,5742.864676,0,2612579.17,4761655,4894,472,0.548670404,533.8330956,5535.12536,0,0.55825,0.038850728,0.036357438
J7509,"Methylprednisolone oral, per 4 mg",Medrol*,MethylprednIsolone*,9903.66,29201,927,139,0.339154824,10.68355987,71.24935252,0,8710.75,29370,895,124,0.296586653,9.732681564,70.24798387,0,7087.8,26676,794,111,0.265699505,8.926700252,63.85405405,0,5363.61,21172,691,105,0.253335065,7.762098408,51.082,0,4907.04,19781,663,99,0.248068348,7.401266968,49.56606061,0,0.2395,-0.020789529,-0.075209544
J7510,"Prednisolone oral, per 5 mg",PrednIsolone*,PrednIsolone*,8984.37,108762,3262,436,0.082605781,2.754251993,20.60635321,0,14219.29,134375,4126,525,0.105817972,3.446265148,27.08436191,0,22885.73,165050,4933,596,0.138659376,4.639312791,38.39887584,0,21404.48,158437,4681,622,0.135097736,4.57262978,34.41234727,0,10311.87,94471,2922,397,0.109153814,3.529045175,25.97448363,0,0.33275,-0.192038167,0.072153872
J7511,"Lymphocyte immune globulin, antithymocyte globulin, rabbit, parenteral, 25 mg",Thymoglobulin,"Anti-Thymocyte Globulin,rabbit",2151088.94,3416,736,494,629.7098771,2922.67519,4354.431053,0,1907849.91,2870,633,424,664.7560662,3013.980901,4499.646014,0,2399803.94,2840,582,399,845.0013873,4123.374467,6014.546216,0,1938793.06,2184,464,323,887.7257601,4178.433319,6002.455294,0,1403726.41,1514,326,218,927.1640753,4305.909233,6439.111973,0,942.43,0.044426237,0.101549513
J7512,"Prednisone, immediate release or delayed release, oral, 1 mg",PrednIsone*,PrednIsone*,938809.69,72076793,387488,51494,0.013025131,2.422809713,18.23143842,0,951896.97,67967441,375342,50572,0.014005191,2.536079016,18.82260876,0,963284.39,63753848,362359,48099,0.015109431,2.658370263,20.02711886,0,639045.16,60008079,348554,46521,0.010649319,1.83341795,13.73670299,0,362956.36,56331667,332194,44644,0.006443203,1.092603599,8.130014336,0,0.0065,-0.39496572,-0.161351596
J7515,"Cyclosporine, oral, 25 mg",Cyclosporine (J7515)*,Cyclosporine*,6553958.04,9928504,66882,7712,0.660115365,97.99285368,849.8389575,0,5765102.75,8681269,59087,6995,0.664085256,97.56973192,824.1748034,0,5923842.17,7852317,55039,6304,0.754406906,107.6299019,939.6957757,0,5201101.78,7309533,51498,5975,0.711550489,100.9961898,870.4772854,0,5711102.15,6834662,48507,5682,0.835608571,117.7376904,1005.121815,0,0.85,0.174348953,0.060707797
J7517,"Mycophenolate mofetil, oral, 250 mg",CELlcept (J7517)*,Mycophenolate Mofetil*,33175421.85,65200876,424914,51745,0.508818652,78.07561495,641.1328988,0,23369415.46,60986816,398192,49302,0.38318799,58.68881208,474.0054249,0,14418498.98,57400695,388044,46803,0.251190321,37.15686618,308.0678371,0,11172112.16,54881234,375347,45192,0.203568895,29.76475677,247.2143778,0,9121575.11,51182886,354742,42875,0.178215334,25.71326516,212.7481075,0,0.181,-0.12454536,-0.230700392
